Date,SCCOOpen,SCCOHigh,SCCOLow,SCCOClose,SCCOAdj Close,SCCOVolume,PLMOpen,PLMHigh,PLMLow,PLMClose,PLMAdj Close,PLMVolume,COPXOpen,COPXHigh,COPXLow,COPXClose,COPXAdj Close,COPXVolume,^IXICOpen,^IXICHigh,^IXICLow,^IXICClose,^IXICAdj Close,^IXICVolume
2022-04-13,73.809998,74.639999,73.639999,74.599998,71.086678,878400,3.5,3.72,3.5,3.65,3.65,101900,44.970001,46.25,44.970001,46.209999,45.192558,662200,13373.120117,13679.429688,13353.660156,13643.589844,13643.589844,4909720000
2022-04-14,74.339996,74.720001,72.660004,72.790001,69.361923,878500,3.71,3.71,3.49,3.49,3.49,153800,46.459999,46.5,45.889999,46.110001,45.094761,184200,13647.429688,13662.929688,13345.219727,13351.080078,13351.080078,4642240000
2022-04-18,73.080002,73.989998,72.660004,73.220001,69.771667,597400,3.51,3.57,3.45,3.52,3.52,95600,46.220001,46.689999,46.16,46.529999,45.505512,441000,13319.389648,13414.269531,13222.030273,13332.360352,13332.360352,4365230000
2022-04-19,72.370003,73.18,72.120003,72.68,69.257103,679200,3.52,3.65,3.43,3.6,3.6,177500,46.23,46.43,45.900002,46.34,45.319695,525300,13312.44043,13643.969727,13281.219727,13619.660156,13619.660156,4562840000
2022-04-20,72.0,72.220001,70.5,71.790001,68.409019,1089700,3.63,3.75,3.52,3.71,3.71,139800,45.860001,45.91,44.91,45.540001,44.537312,292300,13665.379883,13678.549805,13426.129883,13453.070313,13453.070313,4678930000
2022-04-21,71.050003,71.440002,67.010002,68.169998,64.959503,1997600,3.71,3.74,3.52,3.53,3.53,164200,45.360001,45.360001,42.66,43.119999,42.170593,1444100,13623.700195,13710.700195,13140.830078,13174.650391,13174.650391,5233110000
2022-04-22,67.589996,68.07,65.529999,66.139999,63.025108,1414100,3.51,3.6,3.43,3.47,3.47,154500,42.75,42.790001,40.889999,41.0,40.097271,674400,13168.799805,13212.599609,12828.019531,12839.290039,12839.290039,4475090000
2022-04-25,64.32,64.769997,62.27,64.290001,61.262238,2091500,3.4,3.45,3.26,3.41,3.41,120500,39.709999,40.32,39.099998,40.23,39.344223,7750800,12749.169922,13011.450195,12722.589844,13004.849609,13004.849609,4845160000
2022-04-26,64.25,64.300003,61.959999,62.07,59.146782,1466100,3.4,3.44,3.17,3.2,3.2,177400,39.849998,39.880001,38.57,38.599998,37.750111,1104700,12918.040039,12918.040039,12490.740234,12490.740234,12490.740234,5168160000
2022-04-27,63.490002,64.470001,62.73,62.919998,59.956753,1073900,3.2,3.38,3.15,3.27,3.27,97200,39.450001,40.419998,39.450001,40.139999,39.256207,493700,12500.879883,12703.790039,12430.900391,12488.929688,12488.929688,4810720000
2022-04-28,63.0,63.959999,61.259998,63.0,60.032986,992500,3.33,3.36,3.16,3.22,3.22,110300,40.549999,40.73,39.77,40.5,39.60828,649300,12712.860352,12948.519531,12487.860352,12871.530273,12871.530273,5067150000
2022-04-29,64.07,65.160004,62.200001,62.27,59.337368,1242000,3.23,3.32,3.15,3.15,3.15,96800,40.900002,41.400002,40.040001,40.040001,39.158409,487100,12710.419922,12861.830078,12315.740234,12334.639648,12334.639648,4733070000
2022-05-02,61.48,62.029999,60.59,61.869999,58.956207,1083300,3.12,3.24,3.03,3.11,3.11,121800,39.639999,39.639999,38.900002,39.509998,38.640076,576200,12331.69043,12542.540039,12202.410156,12536.019531,12536.019531,4918240000
2022-05-03,61.93,63.459999,61.93,62.759998,59.804287,1250600,3.09,3.11,3.0,3.02,3.02,229800,39.799999,40.23,39.57,39.939999,39.060608,703700,12511.459961,12645.830078,12460.990234,12563.759766,12563.759766,4547280000
2022-05-04,62.75,65.190002,62.299999,64.93,61.872093,1235200,3.02,3.16,2.87,3.15,3.15,216100,39.790001,40.880001,39.16,40.799999,39.901672,444300,12574.730469,12985.009766,12367.019531,12964.860352,12964.860352,5498050000
2022-05-05,64.949997,65.029999,61.43,62.59,59.642296,1260800,3.19,3.19,2.99,3.04,3.04,121200,40.509998,40.509998,38.209999,38.689999,37.838131,1517500,12787.519531,12787.519531,12183.55957,12317.69043,12317.69043,5308920000
2022-05-06,61.700001,61.84,59.889999,61.41,58.517868,1430100,3.01,3.07,2.89,2.9,2.9,157700,38.349998,38.349998,36.759998,37.98,37.143764,1847800,12246.830078,12358.419922,11990.150391,12144.660156,12144.660156,5324480000
2022-05-09,59.459999,59.919998,58.139999,58.380001,55.630566,1855900,2.84,2.89,2.61,2.64,2.64,161400,37.080002,37.080002,35.549999,35.700001,34.913967,1250300,11923.030273,11990.610352,11574.94043,11623.25,11623.25,5939140000
2022-05-10,59.09,59.310001,57.080002,57.709999,54.992119,1895100,2.72,2.8,2.63,2.73,2.73,93900,36.119999,36.27,34.77,35.200001,34.424976,1001100,11900.339844,11944.94043,11566.280273,11737.669922,11737.669922,6218260000
2022-05-11,58.5,59.040001,56.93,57.040001,54.35368,1405400,2.71,2.79,2.59,2.63,2.63,131400,35.459999,36.650002,35.459999,35.509998,34.728146,429900,11645.570313,11844.509766,11339.179688,11364.240234,11364.240234,6152370000
2022-05-12,56.0,56.529999,54.029999,54.700001,52.123878,2841000,2.6,2.69,2.53,2.62,2.62,108000,34.57,35.0,33.93,34.360001,33.60347,461100,11199.25,11547.330078,11108.759766,11370.959961,11370.959961,6679470000
2022-05-13,55.0,56.0,54.060001,55.060001,52.466927,2722400,2.68,2.83,2.59,2.73,2.73,144000,34.66,35.790001,34.66,35.459999,34.679249,448800,11555.969727,11856.709961,11510.259766,11805.0,11805.0,5894020000
2022-05-16,54.150002,54.560001,53.360001,53.93,52.583931,1759900,2.74,2.89,2.7,2.76,2.76,65000,35.599998,36.349998,35.540001,36.099998,35.305157,318300,11727.139648,11804.589844,11627.530273,11662.790039,11662.790039,4930250000
2022-05-17,54.759998,57.029999,54.540001,56.970001,55.548054,1982700,2.82,2.93,2.77,2.93,2.93,58100,37.240002,37.900002,37.130001,37.810001,36.977509,388200,11905.570313,11988.429688,11754.280273,11984.519531,11984.519531,5093960000
2022-05-18,56.689999,57.200001,55.630001,55.880001,54.48526,1857900,2.98,2.98,2.8,2.85,2.85,77000,37.66,37.700001,36.470001,36.619999,35.813709,376300,11790.679688,11826.219727,11381.69043,11418.150391,11418.150391,5064120000
2022-05-19,56.060001,58.919998,56.060001,58.209999,56.757103,1920400,2.81,2.98,2.79,2.79,2.79,81600,36.75,38.639999,36.75,38.23,37.38826,890800,11364.400391,11562.820313,11313.30957,11388.5,11388.5,5154410000
2022-05-20,58.970001,59.130001,57.759998,59.060001,57.585888,1623800,2.85,2.85,2.76,2.79,2.79,43800,38.77,38.799999,37.59,38.18,37.339363,441400,11542.669922,11552.209961,11035.69043,11354.620117,11354.620117,5434370000
2022-05-23,60.52,61.139999,59.779999,60.459999,58.950943,1615400,2.9,2.93,2.81,2.83,2.83,64900,38.939999,39.349998,38.419998,39.169998,38.307564,600900,11396.280273,11552.070313,11304.55957,11535.269531,11535.269531,4552200000
2022-05-24,60.150002,61.220001,59.349998,61.049999,59.526218,1343300,2.8,2.89,2.72,2.89,2.89,38400,38.529999,39.029999,38.470001,38.82,37.965271,315300,11326.44043,11351.610352,11092.480469,11264.450195,11264.450195,4724430000
2022-05-25,60.439999,61.330002,60.220001,61.049999,59.526218,1014200,2.89,2.96,2.83,2.88,2.88,32400,38.57,38.860001,38.349998,38.709999,37.857693,401000,11225.030273,11511.900391,11211.849609,11434.740234,11434.740234,4519690000
2022-05-26,61.049999,61.52,60.02,61.18,59.652973,847200,2.89,3.02,2.86,2.95,2.95,70200,38.720001,39.139999,38.720001,39.049999,38.190205,274200,11409.839844,11796.969727,11406.160156,11740.650391,11740.650391,4672620000
2022-05-27,62.110001,62.799999,61.27,62.759998,61.193535,1087800,2.95,3.08,2.92,3.05,3.05,128000,39.360001,39.75,39.25,39.700001,38.825893,307800,11869.69043,12131.660156,11856.820313,12131.129883,12131.129883,4793900000
2022-05-31,63.299999,64.150002,61.279999,61.779999,60.237995,2141200,2.83,3.05,2.76,2.77,2.77,149000,40.099998,40.5,39.27,39.540001,38.669418,682700,12137.540039,12190.080078,11942.5,12081.389648,12081.389648,6045500000
2022-06-01,62.09,62.75,61.150002,61.990002,60.442757,1310300,3.0,3.0,2.74,2.9,2.9,147900,39.810001,40.209999,39.09,39.52,38.649857,293800,12176.889648,12237.94043,11901.429688,11994.459961,11994.459961,4719900000
2022-06-02,63.5,64.519997,63.349998,64.400002,62.792606,1327800,2.94,3.05,2.88,2.98,2.98,77700,40.43,41.400002,40.330002,41.349998,40.439564,681900,11945.570313,12320.120117,11901.450195,12316.900391,12316.900391,4445840000
2022-06-03,63.599998,64.18,62.970001,63.439999,61.856564,867700,2.94,2.96,2.88,2.96,2.96,43600,41.290001,41.290001,40.5,40.740002,39.842999,167500,12097.120117,12167.44043,11966.620117,12012.730469,12012.730469,4130040000
2022-06-06,64.099998,64.68,63.52,64.080002,62.480591,1186600,2.98,3.1,2.92,3.07,3.07,90700,41.060001,41.459999,41.029999,41.25,40.341766,594600,12200.330078,12245.400391,12004.200195,12061.370117,12061.370117,4647010000
2022-06-07,63.299999,64.970001,63.299999,64.889999,63.270374,899200,3.04,3.05,2.95,3.0,3.0,49100,40.990002,41.790001,40.73,41.68,40.762299,301800,11925.80957,12194.860352,11888.610352,12175.230469,12175.230469,4411240000
2022-06-08,64.0,64.260002,63.169998,63.299999,61.720058,822000,3.0,3.01,2.9,2.99,2.99,39100,41.200001,41.209999,40.509998,40.75,39.852776,260400,12147.280273,12235.780273,12052.700195,12086.269531,12086.269531,4708980000
2022-06-09,62.59,62.889999,61.029999,61.099998,59.57497,928500,2.88,3.03,2.88,2.94,2.94,34200,40.349998,40.450001,39.299999,39.380001,38.512939,394800,12016.469727,12115.05957,11751.980469,11754.230469,11754.230469,5408460000
2022-06-10,59.82,60.68,59.389999,60.110001,58.60968,944100,2.97,2.97,2.79,2.89,2.89,65000,38.630001,38.66,38.060001,38.459999,37.613194,650500,11543.879883,11569.150391,11328.269531,11340.019531,11340.019531,5152020000
2022-06-13,58.150002,58.860001,56.369999,57.73,56.289082,1188400,2.89,2.89,2.65,2.65,2.65,78000,37.200001,37.279999,36.099998,36.43,35.627892,679600,10986.849609,11071.480469,10775.139648,10809.230469,10809.230469,5937320000
2022-06-14,57.73,57.919998,56.57,57.209999,55.782063,1064200,2.66,2.73,2.63,2.66,2.66,62000,36.5,36.630001,35.630001,35.919998,35.12912,288000,10897.429688,10926.80957,10733.040039,10828.349609,10828.349609,4819890000
2022-06-15,58.16,58.349998,56.419998,57.650002,56.211082,1024300,2.63,2.8,2.63,2.77,2.77,74300,36.580002,36.830002,35.720001,36.509998,35.706131,540400,10968.400391,11244.259766,10866.389648,11099.150391,11099.150391,5368500000
2022-06-16,56.0,57.110001,55.5,56.200001,54.797272,1532100,2.81,2.81,2.55,2.61,2.61,99400,35.610001,35.700001,34.650002,35.0,34.229378,760500,10806.019531,10831.070313,10565.139648,10646.099609,10646.099609,5696630000
2022-06-17,55.77,56.16,54.830002,55.450001,54.06599,2338100,2.59,2.61,2.52,2.59,2.59,78500,34.939999,34.939999,33.849998,34.529999,33.769726,403600,10697.549805,10884.709961,10638.719727,10798.349609,10798.349609,7452830000
2022-06-21,55.799999,56.310001,55.25,55.32,53.93924,1097800,2.6,2.7,2.6,2.68,2.68,40700,34.860001,35.18,34.689999,34.779999,34.014221,439300,10974.049805,11164.990234,10974.049805,11069.299805,11069.299805,5226260000
2022-06-22,53.549999,53.84,52.52,52.849998,51.530888,1529900,2.74,2.92,2.62,2.75,2.75,98700,33.639999,33.639999,32.799999,32.91,32.185394,770400,10941.950195,11216.769531,10938.05957,11053.080078,11053.080078,5238180000
2022-06-23,51.990002,52.400002,48.900002,49.540001,48.303505,2853400,2.77,2.95,2.61,2.95,2.95,116300,32.389999,32.389999,30.629999,30.92,30.23921,954500,11137.679688,11260.269531,11046.280273,11232.19043,11232.19043,5258200000
2022-06-24,49.610001,52.07,49.439999,51.5,50.214581,2503200,2.94,3.1,2.82,3.02,3.02,335000,31.209999,32.200001,31.030001,32.16,31.451908,307400,11351.30957,11613.230469,11337.780273,11607.620117,11607.620117,9468130000
2022-06-27,52.099998,52.68,51.310001,51.59,50.302338,2047500,3.05,3.06,2.98,3.02,3.02,35000,32.279999,33.040001,32.25,32.790001,32.068039,435600,11661.019531,11677.490234,11487.070313,11524.549805,11524.549805,5047860000
2022-06-28,52.59,53.360001,51.66,51.869999,50.575344,1182500,3.07,3.08,2.74,2.78,2.78,82900,33.299999,33.540001,32.52,32.610001,31.892,347400,11542.240234,11635.849609,11177.679688,11181.540039,11181.540039,5433220000
2022-06-29,52.560001,52.560001,50.860001,51.450001,50.165833,1056900,2.79,2.79,2.68,2.77,2.77,43100,32.32,32.32,31.02,31.07,31.07,627300,11160.219727,11226.330078,11072.19043,11177.889648,11177.889648,5650860000
2022-06-30,50.349998,50.73,49.150002,49.810001,48.566765,1558800,2.77,2.79,2.69,2.75,2.75,46100,30.389999,30.639999,29.84,30.379999,30.379999,1129600,11048.25,11160.919922,10850.009766,11028.740234,11028.740234,5654520000
2022-07-01,49.130001,50.119999,48.41,50.110001,48.85928,1288600,2.72,2.79,2.68,2.77,2.77,34700,29.82,29.99,29.030001,29.790001,29.790001,867900,11006.830078,11132.549805,10922.709961,11127.849609,11127.849609,4865730000
2022-07-05,48.310001,48.490002,46.5,47.860001,46.665436,1707000,2.76,2.76,2.6,2.64,2.64,53000,28.75,28.75,27.67,28.24,28.24,681400,10964.179688,11323.889648,10911.450195,11322.240234,11322.240234,5053570000
2022-07-06,47.810001,48.82,46.709999,48.759998,47.542969,2231200,2.73,2.75,2.61,2.75,2.75,61600,28.18,28.33,27.34,28.219999,28.219999,694100,11337.900391,11443.150391,11250.320313,11361.849609,11361.849609,4851170000
2022-07-07,50.630001,51.599998,50.580002,51.240002,49.961075,2120300,2.78,2.88,2.71,2.79,2.79,53800,29.24,30.559999,29.24,29.93,29.93,1207800,11422.599609,11644.469727,11412.879883,11621.349609,11621.349609,4685050000
2022-07-08,51.130001,51.360001,50.130001,51.139999,49.863567,1645300,2.75,2.81,2.69,2.69,2.69,16400,29.91,29.91,29.08,29.450001,29.450001,358600,11503.610352,11689.700195,11479.769531,11635.30957,11635.30957,4526570000
2022-07-11,49.610001,50.169998,49.060001,49.25,48.020741,1188900,2.72,2.72,2.63,2.63,2.63,37500,28.700001,28.799999,28.049999,28.120001,28.120001,352300,11524.490234,11541.099609,11348.05957,11372.599609,11372.599609,4362910000
2022-07-12,48.450001,49.450001,48.290001,48.360001,47.152954,1309300,2.63,2.7,2.59,2.65,2.65,32300,27.950001,27.969999,27.43,27.5,27.5,455300,11420.889648,11483.169922,11207.080078,11264.730469,11264.730469,4317860000
2022-07-13,47.669998,48.869999,47.099998,48.240002,47.03595,1429300,2.58,2.75,2.58,2.74,2.74,77600,27.299999,27.860001,26.969999,27.540001,27.540001,320300,11056.549805,11325.669922,11031.269531,11247.580078,11247.580078,4433060000
2022-07-14,46.099998,46.66,44.700001,45.939999,44.793358,2542200,2.68,2.72,2.62,2.64,2.64,35400,26.76,26.76,26.01,26.52,26.52,644600,11151.209961,11279.969727,11005.929688,11251.19043,11251.19043,4481070000
2022-07-15,46.349998,47.07,45.279999,46.959999,45.787899,1219600,2.81,2.81,2.7,2.79,2.79,70300,26.610001,26.959999,26.139999,26.91,26.91,536200,11379.360352,11454.69043,11295.330078,11452.419922,11452.419922,4369060000
2022-07-18,48.439999,48.970001,47.639999,47.82,46.626434,1535400,2.8,2.82,2.72,2.78,2.78,38900,27.860001,28.34,27.780001,27.83,27.83,717800,11561.639648,11629.030273,11322.839844,11360.049805,11360.049805,5057920000
2022-07-19,47.669998,49.200001,47.419998,49.080002,47.854988,1400000,2.79,2.83,2.74,2.74,2.74,40000,27.950001,28.42,27.67,28.41,28.41,1195800,11515.0,11721.219727,11448.969727,11713.150391,11713.150391,5302740000
2022-07-20,49.080002,49.610001,48.470001,48.490002,47.279713,1107100,2.81,3.17,2.8,2.97,2.97,357800,28.620001,28.620001,28.09,28.24,28.24,273400,11726.089844,11939.959961,11703.360352,11897.650391,11897.650391,5467080000
2022-07-21,48.09,49.25,47.580002,49.240002,48.010994,1214000,2.95,2.98,2.8,2.9,2.9,89400,28.200001,28.27,27.66,28.26,28.26,442800,11914.150391,12060.589844,11812.719727,12059.610352,12059.610352,4680930000
2022-07-22,50.200001,50.240002,47.93,48.07,46.870193,1262100,2.87,2.94,2.85,2.85,2.85,61600,28.459999,28.690001,27.85,27.940001,27.940001,433100,12025.370117,12093.019531,11767.19043,11834.110352,11834.110352,4721880000
2022-07-25,49.080002,50.07,48.77,49.209999,47.981739,1679000,3.02,3.04,2.83,2.97,2.97,52900,28.370001,28.58,28.139999,28.280001,28.280001,416200,11837.959961,11855.110352,11707.530273,11782.669922,11782.669922,4346520000
2022-07-26,49.610001,49.610001,48.66,48.84,47.620975,1167300,2.98,2.98,2.9,2.96,2.96,32500,28.549999,28.67,27.969999,28.059999,28.059999,562000,11701.530273,11711.30957,11533.370117,11562.570313,11562.570313,4349760000
2022-07-27,48.700001,48.919998,46.439999,48.32,47.113956,2375700,2.95,2.99,2.91,2.99,2.99,39700,28.290001,28.91,27.77,28.9,28.9,346000,11756.19043,12081.730469,11718.379883,12032.419922,12032.419922,4588480000
2022-07-28,49.169998,49.799999,46.740002,47.880001,46.684937,2096400,2.9,2.95,2.86,2.87,2.87,64600,29.27,29.49,28.620001,29.209999,29.209999,407300,12036.480469,12179.089844,11886.669922,12162.589844,12162.589844,4924950000
2022-07-29,48.189999,50.220001,47.75,49.799999,48.557014,2067600,2.9,3.0,2.86,2.98,2.98,60800,29.65,30.6,29.360001,30.49,30.49,530300,12239.69043,12426.259766,12181.129883,12390.69043,12390.69043,4907410000
2022-08-01,49.25,49.25,47.290001,47.93,46.733688,1527700,2.99,2.99,2.86,2.94,2.94,32800,30.379999,30.469999,29.59,29.82,29.82,579300,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2022-08-02,47.689999,47.950001,46.73,46.790001,45.622143,1537800,2.92,2.98,2.84,2.89,2.89,45000,29.51,29.540001,28.799999,28.870001,28.870001,1201100,12287.669922,12503.339844,12260.480469,12348.759766,12348.759766,4792140000
2022-08-03,47.0,47.060001,45.880001,46.459999,45.300377,1554300,2.89,2.89,2.74,2.82,2.82,59900,28.950001,29.01,28.51,28.74,28.74,367800,12433.870117,12699.639648,12425.209961,12668.160156,12668.160156,5667990000
2022-08-04,46.689999,46.860001,46.110001,46.299999,45.144371,1316300,2.8,2.83,2.65,2.71,2.71,61300,28.75,29.23,28.75,29.0,29.0,193900,12675.040039,12736.19043,12600.780273,12720.580078,12720.580078,5451470000
2022-08-05,46.200001,47.810001,45.799999,47.450001,46.265671,1406200,2.67,2.88,2.67,2.88,2.88,88000,28.83,29.629999,28.65,29.58,29.58,229700,12538.799805,12720.44043,12525.769531,12657.549805,12657.549805,4911300000
2022-08-08,48.189999,48.880001,47.259998,47.630001,46.441177,1627600,2.89,2.91,2.81,2.91,2.91,57800,30.459999,31.0,30.280001,30.719999,30.719999,513600,12703.719727,12855.150391,12597.75,12644.459961,12644.459961,5238600000
2022-08-09,47.779999,47.91,47.060001,47.830002,46.636185,1379200,2.93,2.93,2.76,2.89,2.89,35900,30.780001,30.860001,30.219999,30.41,30.41,687700,12557.490234,12582.910156,12438.860352,12493.929688,12493.929688,5307340000
2022-08-10,47.950001,48.68,47.599998,48.299999,47.844685,1472900,2.86,2.97,2.86,2.97,2.97,37400,30.950001,31.77,30.58,31.66,31.66,460600,12793.44043,12861.44043,12698.610352,12854.799805,12854.799805,5196210000
2022-08-11,48.759998,49.860001,48.470001,48.599998,48.141853,1436100,3.0,3.0,2.92,2.97,2.97,41500,31.92,32.360001,31.780001,31.790001,31.790001,325200,12944.820313,13026.240234,12760.089844,12779.910156,12779.910156,5815960000
2022-08-12,48.290001,49.240002,47.950001,49.18,48.716389,891800,3.0,3.0,2.89,3.0,3.0,45000,31.75,32.200001,31.540001,32.200001,32.200001,435100,12866.30957,13047.19043,12821.219727,13047.19043,13047.19043,4782610000
2022-08-15,47.77,48.59,47.290001,48.580002,48.122047,1545900,3.04,3.04,2.95,3.0,3.0,35100,31.049999,31.219999,30.6,31.120001,31.120001,506500,12996.629883,13146.05957,12993.780273,13128.049805,13128.049805,4476040000
2022-08-16,49.080002,49.41,48.459999,49.32,48.855068,917900,3.0,3.03,2.91,3.0,3.0,42400,31.43,31.75,31.35,31.549999,31.549999,733300,13082.639648,13181.089844,12979.240234,13102.549805,13102.549805,5028410000
2022-08-17,48.41,48.580002,47.759998,48.16,47.706005,1370400,2.95,3.0,2.93,2.95,2.95,16100,31.219999,31.219999,30.65,30.950001,30.950001,896900,12968.629883,13053.509766,12863.009766,12938.120117,12938.120117,5229520000
2022-08-18,48.5,49.630001,48.41,49.419998,48.954124,1199700,2.95,2.98,2.9,2.96,2.96,29400,31.219999,31.450001,31.07,31.379999,31.379999,258000,12937.790039,13002.660156,12873.490234,12965.339844,12965.339844,4724350000
2022-08-19,48.790001,48.98,48.110001,48.400002,47.943745,1033500,2.91,2.96,2.86,2.87,2.87,55300,31.120001,31.129999,30.379999,30.629999,30.629999,448200,12832.269531,12859.009766,12674.870117,12705.219727,12705.219727,4628170000
2022-08-22,47.619999,48.080002,47.200001,47.689999,47.240433,1108800,2.81,2.94,2.81,2.9,2.9,54200,30.26,30.43,30.09,30.23,30.23,349900,12523.160156,12538.549805,12353.730469,12381.570313,12381.570313,4270980000
2022-08-23,48.400002,50.16,48.279999,49.380001,48.914505,1330600,2.87,3.01,2.87,2.96,2.96,55800,30.59,31.73,30.459999,31.690001,31.690001,534900,12380.370117,12490.849609,12352.030273,12381.299805,12381.299805,3836180000
2022-08-24,48.689999,49.27,48.400002,49.23,48.765915,879600,2.98,3.04,2.93,3.04,3.04,66800,31.35,31.73,31.1,31.58,31.58,392200,12375.150391,12504.330078,12350.160156,12431.530273,12431.530273,3917170000
2022-08-25,49.950001,50.689999,49.209999,50.630001,50.152721,1412600,3.05,3.05,2.98,3.0,3.0,28200,31.879999,32.59,31.879999,32.549999,32.549999,2101900,12506.370117,12641.259766,12471.980469,12639.269531,12639.269531,4323470000
2022-08-26,50.98,51.669998,50.16,51.369999,50.885742,2694300,3.0,3.03,2.98,3.0,3.0,80200,32.830002,32.889999,31.76,31.860001,31.860001,1610000,12630.580078,12655.839844,12141.519531,12141.709961,12141.709961,4530000000
2022-08-29,50.189999,50.630001,49.049999,49.77,49.300827,1832900,2.94,3.1,2.94,3.06,3.06,67100,31.299999,31.690001,31.18,31.379999,31.379999,324200,12021.049805,12124.870117,11981.419922,12017.669922,12017.669922,4209850000
2022-08-30,49.290001,49.330002,47.25,47.540001,47.09185,1917500,3.03,3.2,3.03,3.12,3.12,80800,31.200001,31.34,29.879999,30.08,30.08,414400,12093.05957,12101.849609,11790.019531,11883.139648,11883.139648,4681520000
2022-08-31,47.25,47.869999,46.700001,47.07,46.626278,1770300,3.13,3.19,3.07,3.12,3.12,46700,29.940001,30.280001,29.700001,29.85,29.85,1209500,11972.55957,12027.429688,11814.169922,11816.200195,11816.200195,4952010000
2022-09-01,45.73,45.939999,44.66,45.369999,44.942303,1638500,3.13,3.32,3.12,3.32,3.32,120800,29.34,29.34,28.51,28.709999,28.709999,926200,11707.44043,11798.370117,11546.519531,11785.129883,11785.129883,4792890000
2022-09-02,46.470001,46.900002,45.59,45.689999,45.259285,1049600,3.33,3.33,3.23,3.25,3.25,68200,29.299999,29.639999,28.940001,29.049999,29.049999,264900,11899.139648,11945.910156,11573.509766,11630.860352,11630.860352,4257410000
2022-09-06,46.099998,46.419998,44.970001,45.130001,44.704567,1184900,3.33,3.33,3.25,3.26,3.26,31800,29.5,29.809999,29.139999,29.280001,29.280001,297900,11643.030273,11679.429688,11471.5,11544.910156,11544.910156,4622940000
2022-09-07,44.560001,45.810001,44.310001,45.73,45.298912,1639700,3.25,3.35,3.23,3.32,3.32,55100,28.92,29.32,28.65,29.32,29.32,252300,11559.379883,11819.070313,11555.080078,11791.900391,11791.900391,4445640000
2022-09-08,45.889999,47.509998,45.509998,47.310001,46.864017,1513600,3.26,3.33,3.26,3.27,3.27,42300,29.309999,30.299999,29.25,30.219999,30.219999,473000,11679.860352,11896.730469,11660.530273,11862.129883,11862.129883,4329910000
2022-09-09,48.029999,49.349998,48.029999,49.200001,48.736202,1269700,3.27,3.33,3.27,3.3,3.3,53600,30.940001,31.469999,30.9,31.4,31.4,608800,11958.610352,12132.669922,11958.610352,12112.30957,12112.30957,4401590000
2022-09-12,50.0,50.09,49.009998,49.549999,49.082901,1686100,3.3,3.36,3.28,3.36,3.36,39000,31.77,32.220001,31.629999,32.02,32.02,434700,12174.94043,12270.19043,12169.280273,12266.410156,12266.410156,4146680000
2022-09-13,48.0,49.07,47.759998,48.209999,47.755531,1489200,3.24,3.32,3.21,3.26,3.26,56300,31.0,31.59,30.68,30.75,30.75,323500,11908.80957,11957.969727,11604.429688,11633.570313,11633.570313,5188380000
2022-09-14,47.790001,47.900002,46.5,46.860001,46.418259,1092000,3.25,3.34,3.25,3.32,3.32,45800,30.709999,30.709999,30.209999,30.59,30.59,245600,11680.410156,11746.830078,11602.759766,11719.679688,11719.679688,4861530000
2022-09-15,46.73,47.959999,46.509998,46.759998,46.319199,1265400,3.33,3.34,3.27,3.3,3.3,40700,30.5,30.75,29.91,30.049999,30.049999,365700,11633.240234,11760.730469,11497.110352,11552.360352,11552.360352,4805910000
2022-09-16,46.700001,47.459999,46.080002,46.68,46.239956,2439800,3.25,3.3,3.17,3.3,3.3,130800,29.58,30.030001,29.219999,29.889999,29.889999,501900,11401.209961,11460.429688,11316.919922,11448.400391,11448.400391,7451840000
2022-09-19,45.75,47.849998,45.669998,47.849998,47.398926,927000,3.28,3.4,3.28,3.4,3.4,52600,29.42,30.48,29.25,30.469999,30.469999,477900,11338.570313,11538.129883,11337.830078,11535.019531,11535.019531,4168670000
2022-09-20,47.130001,47.400002,46.610001,47.32,46.87392,975500,3.41,3.43,3.27,3.27,3.27,34300,29.98,30.09,29.450001,29.709999,29.709999,515900,11440.139648,11520.990234,11343.719727,11425.049805,11425.049805,4028100000
2022-09-21,47.509998,47.59,45.360001,45.360001,44.9324,1219400,3.28,3.32,3.2,3.26,3.26,39300,29.9,29.959999,29.07,29.129999,29.129999,289300,11466.209961,11613.570313,11218.990234,11220.19043,11220.19043,4471000000
2022-09-22,46.310001,46.549999,45.380001,45.57,45.140419,1241100,3.24,3.24,3.14,3.16,3.16,37800,29.610001,29.799999,29.09,29.190001,29.190001,278200,11167.379883,11203.769531,11024.639648,11066.80957,11066.80957,4916470000
2022-09-23,44.16,44.259998,42.830002,43.450001,43.040405,1610200,3.1,3.12,2.86,2.92,2.92,73500,28.4,28.4,27.24,27.51,27.51,2377300,10952.69043,10958.290039,10732.719727,10867.929688,10867.929688,5134350000
2022-09-26,42.66,43.77,42.419998,42.810001,42.406437,988300,2.99,3.06,2.84,2.89,2.89,44800,27.07,27.67,26.690001,26.9,26.9,589800,10833.379883,11024.0,10789.049805,10802.919922,10802.919922,4697730000
2022-09-27,43.75,44.130001,43.299999,43.630001,43.218708,1299300,2.89,2.95,2.84,2.86,2.86,36300,27.370001,27.76,27.049999,27.219999,27.219999,353900,10955.290039,11040.980469,10741.019531,10829.5,10829.5,4445050000
2022-09-28,43.560001,44.869999,43.560001,44.700001,44.278622,1349900,2.85,3.1,2.85,3.09,3.09,55800,27.24,28.440001,27.129999,28.389999,28.389999,778200,10817.519531,11101.5,10776.339844,11051.639648,11051.639648,4556100000
